State Code,County Code,Site Number,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,2012-11-25,Parts per billion,11.147826,22.4,17,21,Parts per million,0.005833,0.015,8,13,Parts per billion,0.745455,2.6,15,3.0,Parts per million,0.391667,0.6,0,7.0
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2012-08-05,Parts per billion,10.130435,28.0,5,26,Parts per million,0.048083,0.068,8,77,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.141667,0.2,4,2.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-12-11,Parts per billion,32.416667,47.0,17,44,Parts per million,0.011417,0.027,20,23,Parts per billion,0.875,3.0,8,4.0,Parts per million,1.070833,2.4,0,27.0
6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2010-10-22,Parts per billion,1.565217,4.9,22,4,Parts per million,0.028708,0.036,0,31,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.120833,0.2,8,2.0
9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,2014-09-11,Parts per billion,1.916667,5.0,12,5,Parts per million,0.028792,0.031,1,29,Parts per billion,0.066667,0.1,5,0.0,Parts per million,0.129167,0.2,14,2.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2010-06-06,Parts per billion,7.375,17.0,0,16,Parts per million,0.027917,0.043,9,36,Parts per billion,1.375,2.0,0,3.0,Parts per million,0.254167,0.4,1,5.0
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2013-04-20,Parts per billion,6.913043,13.0,12,12,Parts per million,0.037792,0.042,16,36,Parts per billion,10.428571,35.0,12,50.0,Parts per million,0.183333,0.2,0,2.0
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2003-03-27,Parts per billion,13.333333,25.0,0,24,Parts per million,0.035875,0.048,11,41,Parts per billion,1.208333,3.0,12,4.0,Parts per million,0.325,0.5,0,6.0
42,73,15,CROTON ST & JEFFERSON ST.,Pennsylvania,Lawrence,New Castle,2003-04-02,Parts per billion,21.75,45.0,20,42,Parts per million,0.027208,0.056,11,47,Parts per billion,11.913043,28.0,0,40.0,Parts per million,0.670833,1.1,0,13.0
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2006-01-26,Parts per billion,22.608696,42.0,8,40,Parts per million,0.017125,0.04,10,34,Parts per billion,1.217391,2.0,7,3.0,Parts per million,0.358333,0.6,8,7.0
29,189,7002,10267 ST CHARLES ROCK ROAD,Missouri,Saint Louis,St. Ann,2000-07-16,Parts per billion,24.0,50.0,22,47,Parts per million,0.039417,0.077,11,104,Parts per billion,8.916667,21.0,12,30.0,Parts per million,0.625,0.9,4,10.0
21,67,12,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),2003-06-06,Parts per billion,14.869565,32.0,19,30,Parts per million,0.04125,0.055,10,47,Parts per billion,1.916667,9.0,6,13.0,Parts per million,0.058333,0.1,1,1.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2013-12-20,Parts per billion,14.625,28.0,7,26,Parts per million,0.022917,0.038,12,35,Parts per billion,0.558333,1.5,12,1.0,Parts per million,0.608333,0.8,9,9.0
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2000-10-15,Parts per billion,39.458333,71.0,19,69,Parts per million,0.028,0.052,9,44,Parts per billion,14.125,23.0,6,33.0,Parts per million,0.783333,1.7,23,19.0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2005-05-07,Parts per billion,3.952381,9.0,5,8,Parts per million,0.024619,0.034,10,29,Parts per billion,0.333333,5.0,7,7.0,Parts per million,0.2125,0.3,0,3.0
6,67,2,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",California,Sacramento,Not in a city,2005-10-05,Parts per billion,14.909091,38.0,21,36,Parts per million,0.018875,0.041,10,35,Parts per billion,0.391304,1.0,6,1.0,Parts per million,0.3875,0.8,23,9.0
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2005-05-16,Parts per billion,4.043478,8.0,19,8,Parts per million,0.038583,0.047,0,40,Parts per billion,0.043478,1.0,21,1.0,Parts per million,0.029167,0.1,11,1.0
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2002-08-07,Parts per billion,12.26087,23.0,21,22,Parts per million,0.03375,0.054,9,46,Parts per billion,0.083333,1.0,10,1.0,Parts per million,0.75,0.9,0,10.0
6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2009-05-25,Parts per billion,2.652174,4.0,0,4,Parts per million,0.054083,0.056,6,47,Parts per billion,2.0,2.0,0,3.0,Parts per million,0.3,0.3,0,3.0
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2005-01-17,Parts per billion,21.416667,27.0,1,25,Parts per million,0.009333,0.015,21,13,Parts per billion,0.916667,5.0,23,7.0,Parts per million,0.391667,0.5,8,6.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2007-01-17,Parts per billion,15.863636,33.0,21,31,Parts per million,0.018667,0.029,0,25,Parts per billion,3.454545,9.0,19,13.0,Parts per million,0.783333,1.1,23,13.0
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2009-07-19,Parts per billion,11.391304,23.0,2,22,Parts per million,0.044375,0.083,10,119,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.220833,0.4,9,5.0
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2001-07-04,Parts per billion,24.608696,52.0,1,49,Parts per million,0.052,0.092,11,142,Parts per billion,0.521739,1.0,0,1.0,Parts per million,0.783333,1.1,4,13.0
42,3,10,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,2002-07-04,Parts per billion,20.291667,45.0,0,42,Parts per million,0.043958,0.076,10,101,Parts per billion,10.25,25.0,12,36.0,Parts per million,0.858333,1.3,2,15.0
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2013-04-14,Parts per billion,1.666667,4.0,19,4,Parts per million,0.033708,0.044,0,41,Parts per billion,-1.0,-1.0,0,0.0,Parts per million,0.5,0.5,0,6.0
51,87,14,2401 HARTMAN STREET  MATH & SCIENCE CTR,Virginia,Henrico,East Highland Park,2014-05-04,Parts per billion,4.691667,13.2,6,12,Parts per million,0.042,0.052,9,48,Parts per billion,0.4125,1.0,22,1.0,Parts per million,0.233333,0.3,0,3.0
17,31,4002,1820 S. 51ST AVE.,Illinois,Cook,Cicero,2011-04-27,Parts per billion,23.291667,42.0,6,40,Parts per million,0.020042,0.027,20,23,Parts per billion,4.416667,7.0,11,10.0,Parts per million,0.3375,0.4,5,5.0
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2012-08-11,Parts per billion,4.041667,13.0,22,12,Parts per million,0.026167,0.044,10,37,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.229167,0.3,0,3.0
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2011-01-27,Parts per billion,1.086957,2.0,12,2,Parts per million,0.044417,0.048,13,41,Parts per billion,0.227273,1.0,3,1.0,Parts per million,0.0,0.0,0,0.0
42,133,8,HILL ST.,Pennsylvania,York,York,2009-04-19,Parts per billion,11.375,29.0,1,27,Parts per million,0.044083,0.061,10,54,Parts per billion,1.541667,3.0,0,4.0,Parts per million,0.383333,0.5,1,6.0
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2005-11-26,Parts per billion,11.416667,27.0,0,25,Parts per million,0.030708,0.039,19,33,Parts per billion,0.583333,4.0,11,6.0,Parts per million,0.35,0.8,0,9.0
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2010-04-07,Parts per billion,10.625,26.0,20,25,Parts per million,0.036792,0.057,9,48,Parts per billion,2.125,3.0,7,4.0,Parts per million,0.358333,0.5,1,6.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2015-09-23,Parts per billion,22.434783,52.0,22,49,Parts per million,0.028333,0.057,12,58,Parts per billion,1.913043,3.0,7,4.0,Parts per million,0.366667,0.5,11,6.0
39,61,40,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,2014-09-13,Parts per billion,5.708333,17.0,22,16,Parts per million,0.019417,0.032,11,30,Parts per billion,0.428571,3.3,19,4.0,Parts per million,0.2,0.2,0,2.0
6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2005-08-22,Parts per billion,11.478261,20.0,11,19,Parts per million,0.022333,0.039,10,33,Parts per billion,4.681818,14.0,12,20.0,Parts per million,0.295833,0.4,13,5.0
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2011-07-12,Parts per billion,20.2,29.0,7,27,Parts per million,0.04525,0.062,14,58,Parts per billion,9.456522,36.0,13,51.0,Parts per million,0.216667,0.3,0,3.0
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2014-08-19,Parts per billion,4.833333,12.6,5,11,Parts per million,0.012042,0.018,8,17,Parts per billion,-0.270833,1.3,20,1.0,Parts per million,0.2,0.2,0,2.0
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2011-07-04,Parts per billion,13.854545,31.1,0,29,Parts per million,0.026417,0.041,9,35,Parts per billion,0.690909,3.8,2,4.0,Parts per million,0.329167,0.4,1,5.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2009-12-06,Parts per billion,23.958333,41.0,22,39,Parts per million,0.014625,0.034,10,29,Parts per billion,2.125,5.0,1,7.0,Parts per million,0.575,1.5,2,17.0
6,75,6,"100 WHITNEY YOUNG CIRCLE, SAN FRANCISCO",California,San Francisco,San Francisco,2004-08-17,Parts per billion,5.695652,10.0,5,9,Parts per million,0.013167,0.016,12,14,Parts per billion,2.086957,3.0,14,4.0,Parts per million,0.033333,0.1,7,1.0
13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2016-03-09,Parts per billion,9.725,30.6,0,28,Parts per million,0.028125,0.043,12,40,Parts per billion,0.129167,0.5,5,0.0,Parts per million,0.320833,0.5,1,6.0
51,510,9,"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",Virginia,Alexandria City,Alexandria,2008-08-06,Parts per billion,16.52381,31.0,6,29,Parts per million,0.032875,0.052,8,44,Parts per billion,1.761905,5.0,18,7.0,Parts per million,0.0,0.0,0,0.0
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,2004-03-22,Parts per billion,22.217391,41.0,23,39,Parts per million,0.035792,0.048,10,41,Parts per billion,5.826087,10.0,23,14.0,Parts per million,0.9375,1.1,12,13.0
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2007-04-02,Parts per billion,41.869565,55.0,20,52,Parts per million,0.022625,0.044,10,37,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.604167,0.7,2,8.0
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2015-01-21,Parts per billion,16.169565,27.1,19,25,Parts per million,0.0085,0.018,10,17,Parts per billion,0.713636,1.1,21,1.0,Parts per million,0.595833,1.1,0,13.0
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2003-05-31,Parts per billion,27.173913,52.0,0,49,Parts per million,0.028417,0.048,23,41,Parts per billion,2.5,7.0,0,10.0,Parts per million,0.966667,1.3,1,15.0
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2010-03-29,Parts per billion,26.086957,51.0,5,48,Parts per million,0.035667,0.053,10,45,Parts per billion,1.043478,2.0,5,3.0,Parts per million,0.4,0.5,7,6.0
15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2011-05-09,Parts per billion,2.130435,8.0,8,8,Parts per million,0.017375,0.025,10,21,Parts per billion,0.078261,0.4,14,0.0,Parts per million,0.366667,0.4,0,5.0
6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2007-01-13,Parts per billion,16.304348,29.0,22,27,Parts per million,0.02325,0.035,10,30,Parts per billion,3.043478,4.0,5,6.0,Parts per million,0.129167,0.2,0,2.0
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2007-06-29,Parts per billion,34.956522,48.0,10,45,Parts per million,0.032167,0.069,11,80,Parts per billion,3.434783,4.0,5,6.0,Parts per million,0.5,0.7,7,8.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2013-05-31,Parts per billion,3.877273,6.7,7,6,Parts per million,0.016167,0.02,10,19,Parts per billion,0.841667,1.0,7,1.0,Parts per million,0.4,0.4,0,5.0
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2014-10-27,Parts per billion,5.954167,9.7,6,8,Parts per million,0.036333,0.044,10,41,Parts per billion,0.329167,0.8,10,0.0,Parts per million,0.1375,0.2,0,2.0
42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2007-07-29,Parts per billion,6.958333,11.0,8,10,Parts per million,0.037042,0.057,12,48,Parts per billion,1.333333,3.0,11,4.0,Parts per million,0.116667,0.2,0,2.0
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2008-05-19,Parts per billion,27.043478,66.0,3,64,Parts per million,0.059125,0.082,11,116,Parts per billion,0.565217,2.0,6,3.0,Parts per million,0.233333,0.4,6,5.0
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2009-09-13,Parts per billion,0.391304,1.0,5,1,Parts per million,0.027667,0.032,8,27,Parts per billion,0.043478,1.0,2,1.0,Parts per million,0.0,0.0,0,0.0
42,49,3,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,2008-07-10,Parts per billion,8.291667,23.0,6,22,Parts per million,0.032542,0.047,10,40,Parts per billion,5.875,9.0,10,13.0,Parts per million,0.0375,0.1,15,1.0
34,13,3,360 Clinton Avenue,New Jersey,Essex,Newark,2011-02-05,Parts per billion,43.416667,55.0,13,52,Parts per million,0.007125,0.023,23,19,Parts per billion,7.830435,14.6,8,20.0,Parts per million,0.695833,0.8,7,9.0
51,510,9,"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",Virginia,Alexandria City,Alexandria,2008-05-16,Parts per billion,8.666667,18.0,7,17,Parts per million,0.032833,0.041,18,35,Parts per billion,1.25,3.0,13,4.0,Parts per million,0.245833,0.3,0,3.0
15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2012-09-26,Parts per billion,3.208333,7.0,8,7,Parts per million,0.021917,0.026,10,22,Parts per billion,0.208333,0.3,8,0.0,Parts per million,0.320833,0.4,8,5.0
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,2000-07-29,Parts per billion,7.4,11.0,17,10,Parts per million,0.02305,0.033,9,28,Parts per billion,0.15,1.0,6,1.0,Parts per million,0.3,0.3,0,3.0
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2014-09-11,Parts per billion,2.458333,9.0,7,8,Parts per million,0.014208,0.023,9,21,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.55,0.6,2,7.0
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2008-04-12,Parts per billion,1.809524,3.0,0,3,Parts per million,0.059182,0.064,11,64,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.305556,0.4,0,5.0
6,37,4006,"2425 Webster St., Long Beach, CA",California,Los Angeles,Long Beach,2014-09-17,Parts per billion,18.943478,36.2,0,34,Parts per million,0.016458,0.031,9,29,Parts per billion,1.7,3.8,17,4.0,Parts per million,0.4625,0.7,7,8.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2003-01-21,Parts per billion,24.956522,38.0,8,36,Parts per million,0.0115,0.016,0,14,Parts per billion,10.909091,15.0,16,21.0,Parts per million,0.966667,1.1,12,13.0
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,2010-08-25,Parts per billion,6.958333,16.0,22,15,Parts per million,0.014833,0.023,9,19,Parts per billion,0.041667,1.0,11,1.0,Parts per million,0.2125,0.3,21,3.0
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,2003-09-24,Parts per billion,18.75,35.0,20,33,Parts per million,0.013417,0.036,10,31,Parts per billion,8.458333,65.0,12,87.0,Parts per million,0.3875,0.5,9,6.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2005-08-19,Parts per billion,6.521739,11.0,5,10,Parts per million,0.017708,0.028,11,24,Parts per billion,2.272727,4.0,12,6.0,Parts per million,0.2,0.2,0,2.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2007-02-26,Parts per billion,3.913043,9.0,7,8,Parts per million,0.027333,0.033,14,28,Parts per billion,0.045455,1.0,23,1.0,Parts per million,0.3,0.3,0,3.0
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2007-07-02,Parts per billion,15.583333,26.0,9,25,Parts per million,0.025125,0.057,9,48,Parts per billion,1.5,6.0,11,9.0,Parts per million,0.5,0.6,4,7.0
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2002-07-06,Parts per billion,6.608696,13.0,6,12,Parts per million,0.05225,0.098,10,156,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.6,0.7,8,8.0
6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2015-03-26,Parts per billion,25.790909,64.2,22,62,Parts per million,0.026375,0.057,13,58,Parts per billion,1.054545,4.8,22,6.0,Parts per million,0.575,0.9,9,10.0
45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2006-03-20,Parts per billion,3.125,5.0,4,5,Parts per million,0.046917,0.056,17,47,Parts per billion,1.791667,5.0,8,7.0,Parts per million,0.108333,0.2,22,2.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2014-01-29,Parts per billion,12.125,25.0,19,24,Parts per million,0.020042,0.028,9,26,Parts per billion,3.420833,6.6,11,9.0,Parts per million,0.916667,1.0,20,11.0
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2011-11-17,Parts per billion,9.633333,13.1,5,12,Parts per million,0.024125,0.033,10,28,Parts per billion,3.2125,13.4,5,19.0,Parts per million,0.116667,0.2,0,2.0
34,13,3,360 Clinton Avenue,New Jersey,Essex,Newark,2014-10-11,Parts per billion,18.833333,28.0,2,26,Parts per million,0.009542,0.019,10,18,Parts per billion,0.208333,0.5,0,0.0,Parts per million,0.358333,0.5,22,6.0
42,129,8,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,2002-10-25,Parts per billion,11.916667,18.0,6,17,Parts per million,0.01175,0.022,20,19,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2625,0.3,9,3.0
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,2010-10-24,Parts per billion,0.631818,4.3,22,4,Parts per million,0.026444,0.034,10,29,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1375,0.2,12,2.0
29,189,5001,3400 PERSHALL ROAD,Missouri,Saint Louis,Ferguson,2000-09-30,Parts per billion,17.958333,37.0,4,35,Parts per million,0.039208,0.059,11,50,Parts per billion,6.041667,24.0,8,34.0,Parts per million,0.454167,0.7,0,8.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2001-03-24,Parts per billion,7.0,14.0,22,13,Parts per million,0.01025,0.015,0,13,Parts per billion,0.0,0.0,1,0.0,Parts per million,0.241667,0.3,14,3.0
6,111,3001,"545 CENTRAL AVENUE, OXNARD, CA  93030",California,Ventura,Not in a city,2003-04-04,Parts per billion,5.5,13.0,23,12,Parts per million,0.035813,0.047,8,40,Parts per billion,0.0,0.0,10,0.0,Parts per million,0.23125,0.3,8,3.0
40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2013-02-10,Parts per billion,4.126087,15.0,23,14,Parts per million,0.031208,0.043,11,40,Parts per billion,0.243478,0.4,8,0.0,Parts per million,0.170833,0.2,0,2.0
39,61,40,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,2016-01-04,Parts per billion,8.208333,16.0,19,15,Parts per million,0.022125,0.027,8,25,Parts per billion,0.666667,1.0,18,1.0,Parts per million,0.216667,0.3,20,3.0
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2013-11-04,Parts per billion,9.916667,30.0,0,28,Parts per million,0.024208,0.029,15,27,Parts per billion,0.666667,2.0,15,3.0,Parts per million,0.3,0.3,0,3.0
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,2004-07-11,Parts per billion,8.791667,21.0,21,20,Parts per million,0.021625,0.042,10,36,Parts per billion,0.791667,1.3,4,1.0,Parts per million,0.525,0.7,9,8.0
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2010-10-03,Parts per billion,15.7,35.8,2,33,Parts per million,0.03075,0.054,10,46,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.179167,0.3,2,3.0
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,2003-11-30,Parts per billion,19.304348,28.0,19,26,Parts per million,0.013167,0.015,13,13,Parts per billion,1.090909,3.0,18,4.0,Parts per million,0.6,0.6,0,7.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2003-06-19,Parts per billion,21.26087,38.0,7,36,Parts per million,0.024583,0.029,18,25,Parts per billion,2.0,3.0,5,4.0,Parts per million,0.408333,0.5,10,6.0
13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2013-06-01,Parts per billion,3.016667,8.6,22,8,Parts per million,0.019042,0.027,10,25,Parts per billion,0.1125,0.2,0,0.0,Parts per million,0.1375,0.2,0,2.0
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2015-04-27,Parts per billion,19.458333,48.0,22,45,Parts per million,0.025708,0.051,12,47,Parts per billion,0.125,1.0,6,1.0,Parts per million,0.333333,0.4,5,5.0
34,13,16,"LEXINGTON & E. FERRY STS., NEWARK",New Jersey,Essex,Newark,2002-12-11,Parts per billion,43.0,60.0,0,57,Parts per million,0.005167,0.015,21,13,Parts per billion,8.565217,27.0,2,39.0,Parts per million,1.05,2.0,0,23.0
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2009-11-16,Parts per billion,16.916667,26.0,20,25,Parts per million,0.015083,0.02,18,17,Parts per billion,1.422727,2.4,21,3.0,Parts per million,0.254167,0.6,0,7.0
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2007-01-23,Parts per billion,9.125,18.0,21,17,Parts per million,0.014708,0.017,0,14,Parts per billion,3.130435,11.0,19,16.0,Parts per million,0.070833,0.2,15,2.0
42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2010-09-03,Parts per billion,7.5,16.0,19,15,Parts per million,0.031125,0.059,10,50,Parts per billion,3.041667,5.0,11,7.0,Parts per million,0.1125,0.2,0,2.0
